time, min1, min5, min15, min30, h1
2018-06-07 23:22:00,0.0,0.0,0.0,0.0,0.0
2018-06-07 23:23:00,-0.002670797500131111,0.0,0.0,0.0,0.0
2018-06-07 23:24:00,-0.008013034536171562,0.0,0.0,0.0,0.0
2018-06-07 23:25:00,0.12093941468879442,0.0,0.0,0.0,0.0
2018-06-07 23:26:00,0.03378048021620477,0.0,0.0,0.0,0.0
2018-06-07 23:27:00,-0.0756187392132214,0.0685016814049056,0.0,0.0,0.0
2018-06-07 23:28:00,-0.0071175643694662925,0.06405807932525732,0.0,0.0,0.0
2018-06-07 23:29:00,0.04179821245942703,0.11383342967672841,0.0,0.0,0.0
2018-06-07 23:30:00,-0.005336226754057349,-0.012451195759467147,0.0,0.0,0.0
2018-06-07 23:31:00,-0.024908594354662812,-0.07116741244185906,0.0,0.0,0.0
2018-06-07 23:32:00,0.03290409789414825,0.03735059760956823,0.0,0.0,0.0
2018-06-07 23:33:00,0.03555934855274259,0.08000853424366074,0.0,0.0,0.0
2018-06-07 23:34:00,-0.1584898940432909,-0.12020300952721365,0.0,0.0,0.0
2018-06-07 23:35:00,0.05428446841268008,-0.060513833640357714,0.0,0.0,0.0
2018-06-07 23:36:00,0.008898301314271011,-0.026694903942833265,0.0,0.0,0.0
2018-06-07 23:37:00,0.01601437735211734,-0.04359469390297148,0.062278134147105,0.0,0.0
2018-06-07 23:38:00,0.03112937367699353,-0.04802817653024806,0.09605635306045567,0.0,0.0
2018-06-07 23:39:00,0.02223032394028046,0.13249273068407236,0.12626823998077927,0.0,0.0
2018-06-07 23:40:00,0.0630942859681895,0.14129565449212816,0.06842619745845391,0.0,0.0
2018-06-07 23:41:00,0.0168815360420843,0.14926831868786605,0.05153311002318344,0.0,0.0
2018-06-07 23:42:00,-0.03288538111491381,0.10043373151307254,0.09421217292377218,0.0,0.0
2018-06-07 23:43:00,0.0,0.06932593856655049,0.10132252559725832,0.0,0.0
2018-06-07 23:44:00,0.054187060840532576,0.10126762189868797,0.11370399651781267,0.0,0.0
2018-06-07 23:45:00,0.10116517433243168,0.13932396815958686,0.22007862486354157,0.0,0.0
2018-06-07 23:46:00,0.006211510816916935,0.12866700977869677,0.2511225087404968,0.0,0.0
2018-06-07 23:47:00,-0.023964426140749447,0.13757355747469815,0.19437812314165234,0.0,0.0
2018-06-07 23:48:00,-0.06483471588184256,0.07282803701797287,0.09414356004759981,0.0,0.0
2018-06-07 23:49:00,0.0053285968028370725,0.02397868561278702,0.2575488454707008,0.0,0.0
2018-06-07 23:50:00,0.02752350596194169,-0.04971988173770503,0.2308423080679306,0.0,0.0
2018-06-07 23:51:00,-0.18947143695848367,-0.24551228450959728,0.03291287872050012,0.0,0.0
2018-06-07 23:52:00,-0.21573242048210603,-0.43770503494509355,-0.1987947511054074,-0.13639281129653158,0.0
2018-06-07 23:53:00,-0.025858917313879425,-0.39858400135536637,-0.255914112727036,-0.15961193790292774,0.0
2018-06-07 23:54:00,0.1602464233888517,-0.24304040880643285,-0.11751404381848855,0.008902579077150556,0.0
2018-06-07 23:55:00,0.03381835980955895,-0.2367285186668317,-0.146842878120399,-0.07831620166420876,0.0
2018-06-07 23:56:00,0.10934499679966024,0.06222885996728944,-0.05422800654291123,-0.002666951141452663,0.0
2018-06-07 23:57:00,-0.0186721438288597,0.2587425644855897,-0.04001173677610482,0.05423813207430867,0.0
2018-06-07 23:58:00,-0.0827593571466766,0.20200402228273281,-0.12280420737892053,-0.021357253457206214,0.0
2018-06-07 23:59:00,0.03024695751191358,0.07205892819015955,-0.1467867055725652,-0.03291580670415969,0.0
2018-06-08 00:00:00,-0.10775958036104236,-0.06946485345589429,-0.35623001772244345,-0.1353674067345471,0.0
2018-06-08 00:01:00,0.009795365901452148,-0.16919268375216753,-0.35263317245187237,-0.10062512244206323,0.0
