time, min1, min5, min15, min30, h1
2018-06-06 09:58:00,0.0,0.0,0.0,0.0,0.0
2018-06-06 09:59:00,0.0,0.0,0.0,0.0,0.0
2018-06-06 10:00:00,-0.036205648081093444,0.0,0.0,0.0,0.0
2018-06-06 10:01:00,-0.03621876131836857,0.0,0.0,0.0,0.0
2018-06-06 10:02:00,-0.036231884057963806,0.0,0.0,0.0,0.0
2018-06-06 10:03:00,0.0,-0.10869565217390428,0.0,0.0,0.0
2018-06-06 10:04:00,0.0,-0.10869565217390428,0.0,0.0,0.0
2018-06-06 10:05:00,0.0,-0.07246376811594048,0.0,0.0,0.0
2018-06-06 10:06:00,-0.3636363636363688,-0.3999999999999979,0.0,0.0,0.0
2018-06-06 10:07:00,0.0,-0.3636363636363688,0.0,0.0,0.0
2018-06-06 10:08:00,0.03635041802981302,-0.32715376226826554,0.0,0.0,0.0
2018-06-06 10:09:00,0.0,-0.32715376226826554,0.0,0.0,0.0
2018-06-06 10:10:00,-0.036363636363642045,-0.3636363636363688,0.0,0.0,0.0
2018-06-06 10:11:00,-0.4382761139517933,-0.4382761139517933,0.0,0.0,0.0
2018-06-06 10:12:00,0.327630141973061,-0.10921004732435799,0.0,0.0,0.0
2018-06-06 10:13:00,0.0,-0.1456133964324816,-0.5824535857298877,0.0,0.0
2018-06-06 10:14:00,0.07275372862859067,-0.07275372862860359,-0.5092761004001476,0.0,0.0
2018-06-06 10:15:00,0.0,-0.036376864314301795,-0.4728992360858587,0.0,0.0
2018-06-06 10:16:00,0.0,0.40014550745725513,-0.4365223717715569,0.0,0.0
2018-06-06 10:17:00,-0.07280669821623434,0.0,-0.4732435384055427,0.0,0.0
2018-06-06 10:18:00,-0.07285974499089098,-0.07285974499089098,-0.5464480874317018,0.0,0.0
2018-06-06 10:19:00,0.0,-0.14571948998178197,-0.5464480874317018,0.0,0.0
2018-06-06 10:20:00,0.0,-0.14571948998178197,-0.5464480874317018,0.0,0.0
2018-06-06 10:21:00,0.0,-0.14571948998178197,-0.18214936247723393,0.0,0.0
2018-06-06 10:22:00,-0.03644314868803939,-0.10932944606413114,-0.21865889212827522,0.0,0.0
2018-06-06 10:23:00,0.0,-0.03644314868803939,-0.25510204081632754,0.0,0.0
2018-06-06 10:24:00,0.0,-0.03644314868803939,-0.25510204081632754,0.0,0.0
2018-06-06 10:25:00,-0.036456434560705665,-0.07291286912139837,-0.2551950419249008,0.0,0.0
2018-06-06 10:26:00,-0.036469730123989824,-0.10940919037198243,0.14587892049599818,0.0,0.0
2018-06-06 10:27:00,-0.07299270072993842,-0.14598540145986388,-0.25547445255474555,0.0,0.0
2018-06-06 10:28:00,-0.03650967506388467,-0.18254837531946225,-0.29207740051112924,-0.8762322015334006,0.0
2018-06-06 10:29:00,0.0,-0.18254837531946225,-0.3650967506389115,-0.8762322015334006,0.0
2018-06-06 10:30:00,0.03649635036495624,-0.10948905109489467,-0.328467153284671,-0.802919708029206,0.0
2018-06-06 10:31:00,0.0,-0.07299270072993842,-0.328467153284671,-0.7664233576642367,0.0
2018-06-06 10:32:00,0.03648303538855003,0.03648303538855003,-0.2188982123312613,-0.6931776723823468,0.0
2018-06-06 10:33:00,-0.14614541468761105,-0.07307270734380553,-0.2922908293752221,-0.8403361344537831,0.0
